SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,1.709E-05,3.11,"1.86148 81.2417 380.73 624.491 867.706 1043.27 1170.91 1228.51","-0.0326866 105.563 402.358 601.206 800.965 1000.78 1201.17 1400.8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,"mol m⁻² s⁻¹","µmol m⁻² s⁻¹","µmol mol⁻¹","µmol mol⁻¹",Pa,Pa,"mol m⁻² s⁻¹","mol m⁻² s⁻¹","mol m⁻² s⁻¹","mol m⁻² s⁻¹","W m⁻²",°C,°C,kPa,%,kPa,kPa,kPa,"W m⁻²","W m⁻²","W m⁻²","W m⁻²",,,,"µmol s⁻¹",%,,%,"µmol s⁻¹",,,,,,"µmol m⁻² s⁻¹",,,,,,"µmol m⁻² s⁻¹","µmol m⁻² s⁻¹","µmol m⁻² s⁻¹",,"µmol µmol⁻¹",,,,,,,,,,ms,ms,ms,"µmol m⁻² s⁻¹",,"mol m⁻² s⁻²",,"µmol m⁻² s⁻¹","µmol m⁻² s⁻¹",,J/µmol,cm²,,,s,"µmol mol⁻¹","µmol mol⁻¹","mmol mol⁻¹","mmol mol⁻¹","µmol s⁻¹",kPa,kPa,°C,°C,°C,°C,°C,rpm,"µmol m⁻² s⁻¹","µmol m⁻² s⁻¹","µmol m⁻² s⁻¹",,,,,"µmol m⁻² s⁻¹",,,°C,°C,°C,°C,°C,"µmol m⁻² s⁻¹","µmol m⁻² s⁻¹","µmol m⁻² s⁻¹",s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,"µmol mol⁻¹","µmol mol⁻¹ min⁻¹","µmol mol⁻¹",,," min⁻¹",,,"mmol mol⁻¹","mmol mol⁻¹ min⁻¹","mmol mol⁻¹",,,,,%,%,µmol/mol,mmol/mol,,"µmol s⁻¹","µmol s⁻¹",°C,°C,°C,°C,°C,%,%,%,°C,"µmol mol⁻¹","mmol mol⁻¹",%,%
1,1581722491.5,0,"20200214 17:21:31",17:21:31,1581722483.5,0.005060586571634684,11.111803426361597,394.751064516129,340.4055252049654,34.37492455542219,39.86286078272092,0.40321844158994957,3.42315174161968,0.37856826475225525,0.23869420331049263,193.73496557364209,26.617005908057834,26.2664483870968,3.427826841691409,59.905995800302,2.1149734312595916,3.530487062279882,1.3128534104318175,-223.17186780908955,92.38997027483506,5.796603310809841,68.74967135019745,-0.0418071978292594,0.0469322420750288,3.49651604878666,0,0,1,0,53351.41697865106,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.186147710629,11.111803426361597,#DIV/0!,#DIV/0!,0.011010657896532843,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1200.00387096774,1009.186147710629,0.8409857435682881,0.19197148713657639,2,0.5,"0: Broadleaf",1581722483.5,394.751064516129,399.994580645161,20.9440064516129,18.9622709677419,500.026129032258,100.782290322581,0.199985258064516,26.7670741935484,26.2664483870968,999.9,0,0,10003.7506451613,0,0.00152894,1200.00387096774,0.967007032258065,0.0329927806451613,0,324.999483870968,4.99912,4560.02225806452,8874.6264516129,42.7195806451613,44.929,44.1348064516129,44.3847741935484,44.3304193548387,1155.57870967742,39.43,0,318.800000190735,324.735230769231,-21.3661538452462,-293.090940160642,4556.33653846154,15,1581722514.5,17:21:54,71,0.359,0.114,400,19,0.35,0.05,-5.03734487804878,-0.256691080139367,0.0409123323361093,1,325.762151515152,-22.6047981438527,2.16294136320879,0,2.00798487804878,-0.383033519163747,0.0387984088259319,0,1,3,1/3,100,100,0.359,0.114,2,505.403,494.868,23.2004,28.0791,30.0004,28.0425,28.0091,20.2218,32.6714,0,23.1956,400,18.9589,100.994,100.587
2,1581722635.5,144,"20200214 17:23:55",17:23:55,1581722627.5,0.0049426083308532695,11.884686957685094,394.466709677419,335.0819567734273,33.83677333663494,39.833480658668186,0.3886328840089384,3.420738115986899,0.36566415008552317,0.23049053749698198,193.73403708757334,26.370229509432093,26.251735483871,3.424849615927332,60.36710029726989,2.0972358831682083,3.4741371920145983,1.3276137327591235,-217.96902739062918,44.65612813659801,2.799687577020974,23.22082541056313,-0.04176967224984,0.0468901163247092,3.49403657233684,0,0,1,0,53354.07259270034,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.1812693373115,11.884686957685094,#DIV/0!,#DIV/0!,0.011776563159450321,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1199.99806451613,1009.1812693373115,0.8409857475430507,0.19197149508610148,2,0.5,"0: Broadleaf",1581722627.5,394.466709677419,400.000161290323,20.7687032258064,18.8328258064516,500.027193548387,100.780580645161,0.200008290322581,26.4938806451613,26.251735483871,999.9,0,0,9994.94096774194,0,0.00152894,1199.99806451613,0.967007032258065,0.0329927806451613,0,300.782387096774,4.99912,4226.09258064516,8874.57741935484,42.7537741935484,44.941064516129,44.0722903225806,44.3787419354839,44.3686451612903,1155.57387096774,39.43,0,462.800000190735,300.726038461538,-5.75312821811248,-69.9155555498422,4225.24346153846,15,1581722581,17:23:01,72,0.422,0.116,400,19,0.48,0.05,-5.5351456097561,0.0839234843205941,0.0357812426708076,1,300.990303030303,-5.60508584686854,0.56757028585432,0,1.92996780487805,0.0345794425087156,0.0196685923352367,1,2,3,2/3,100,100,0.422,0.116,2,505.354,494.458,22.722,28.1326,30.0009,28.0831,28.0446,20.2321,33.3087,0,22.6595,400,18.7589,100.995,100.585
3,1581722756.1,264.599999904633,"20200214 17:25:56",17:25:56,1581722748.1,0.0044263305558285004,8.577558790076763,296.047387096774,248.15448792735913,25.057469710225,29.89346876990658,0.3422862030650299,3.4221969480358267,0.32434049047422686,0.20424671827557528,193.72941134203896,26.35299321321839,26.2288387096774,3.4202208366455835,60.33583206311853,2.0797230896490313,3.4469120894419603,1.3404977469965522,-195.20117751203688,24.291176523287735,1.5210788394000072,24.340489192689834,-0.0417923518295905,0.0469155761398195,3.49553520307455,0,0,1,0,53405.52985093452,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.1568863742928,8.577558790076763,#DIV/0!,#DIV/0!,0.008499727748867956,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1199.96903225806,1009.1568863742928,0.840985774837286,0.191971549674572,2,0.5,"0: Broadleaf",1581722748.1,296.047387096774,300.002451612903,20.5963580645161,18.8623451612903,500.015225806452,100.775322580645,0.199960677419355,26.3605,26.2288387096774,999.9,0,0,10000.8896774194,0,0.00152894,1199.96903225806,0.967006580645161,0.0329932516129032,0,290.92664516129,4.99912,4086.76322580645,8874.36290322581,42.6853548387097,44.909,44.1166774193548,44.3423548387097,44.2982258064516,1155.54064516129,39.43,0,583.400000095367,290.878961538462,-2.37425640833125,-37.4899144776076,4086.33615384615,15,1581722698.1,17:24:58,73,0.193,0.112,300,19,0.24,0.05,-3.9460943902439,-0.050626411149828,0.0473042535110528,1,291.031878787879,-2.46942871630251,0.29726223068609,0,1.73287268292683,0.0243551916376307,0.00351794426139667,1,2,3,2/3,100,100,0.193,0.112,2,505.154,494.746,22.5001,28.1158,30.0001,28.086,28.0494,16.1283,33.1351,0,22.4816,300,18.8141,100.997,100.581
4,1581722876.6,385.099999904633,"20200214 17:27:56",17:27:56,1581722868.6,0.004388534571518026,5.07171300843303,197.616548387097,168.35804696530033,17.000081548924346,19.954480932473732,0.3362304779491778,3.4201612691766416,0.3188871255064125,0.20078810618978507,193.73480365697677,26.293416456437843,26.202364516129,3.4148756624564887,60.08993515249706,2.0629370331726253,3.433082475355108,1.3519386292838633,-193.53437460394494,16.60024928324081,1.0396096659663585,17.840288002239003,-0.0417607055843133,0.0468800504571324,3.49344399059963,0,0,1,0,53378.89236578554,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.1850873282684,5.07171300843303,#DIV/0!,#DIV/0!,0.005025552866481567,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1200.00258064516,1009.1850873282684,0.8409857642020221,0.19197152840404447,2,0.5,"0: Broadleaf",1581722868.6,197.616548387097,199.992,20.4300225806452,18.7105677419355,500.027870967742,100.775741935484,0.200016903225806,26.2923935483871,26.202364516129,999.9,0,0,9993.27516129032,0,0.00152894,1200.00258064516,0.96700635483871,0.0329934870967742,0,287.411161290323,4.99912,4033.85225806452,8874.60677419355,42.5623225806452,44.8668709677419,43.9352580645161,44.165064516129,44.1771290322581,1155.57258064516,39.4306451612903,0,703.400000095367,287.391615384615,-1.36116239275687,-25.3323077051508,4033.73730769231,15,1581722819.6,17:26:59,74,-0.01,0.112,200,19,0.37,0.07,-2.37350414634146,-0.0779052961672576,0.0164334992452003,1,287.444242424242,-1.44132595284358,0.222910096064437,0,1.72316829268293,-0.0766256445993111,0.00778185096247298,1,2,3,2/3,100,100,-0.01,0.112,2,505.166,494.932,22.5965,28.0584,29.9998,28.057,28.0224,11.852,33.6447,0,22.6085,200,18.744,100.999,100.591
5,1581722994.1,502.599999904633,"20200214 17:29:54",17:29:54,1581722986.1,0.0043322339335571305,1.0754696796397518,99.3913935483871,91.87642190196158,9.277189663353141,10.03601130480762,0.33176285953580825,3.421864836142642,0.3148728528747724,0.1982413520607274,193.73379039724142,26.32769232011989,26.2209935483871,3.418636127115176,60.13430744706852,2.067096710845576,3.437466562103634,1.3515394162696,-191.05151646986945,17.159576142327865,1.07431984366128,20.916169913361102,-0.0417871882969834,0.0469097796221177,3.49519403008634,0,0,1,0,53407.481353037736,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.1799202222992,1.0754696796397518,#DIV/0!,#DIV/0!,0.001065686760199163,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1199.9964516129,1009.1799202222992,0.8409857536377489,0.19197150727549783,2,0.5,"0: Broadleaf",1581722986.1,99.3913935483871,99.9937774193549,20.4714419354839,18.7741322580645,500.032129032258,100.774677419355,0.199973870967742,26.3140096774193,26.2209935483871,999.9,0,0,9999.71806451613,0,0.00152894,1199.9964516129,0.967005,0.0329949,0,287.289935483871,4.99912,4027.41580645161,8874.5664516129,42.4816451612903,44.8,43.9050322580645,44.1026129032258,44.1145806451613,1155.5664516129,39.43,0,821,287.244230769231,-0.593094012412377,-20.5203418842684,4027.34384615385,15,1581722944.6,17:29:04,75,-0.083,0.115,100,19,0.34,0.05,-0.590720585365854,-0.173103449477241,0.0285424517910202,1,287.323636363636,-0.943589115186203,0.221893342954179,1,1.70294707317073,-0.093751567944197,0.0104149438235789,1,3,3,3/3,100,100,-0.083,0.115,2,504.995,495.819,22.6958,27.9292,29.9993,27.9616,27.927,7.42238,33.3793,0,22.7234,100,18.7666,101.014,100.613
6,1581723095.1,603.599999904633,"20200214 17:31:35",17:31:35,1581723087.1,0.004425327608016231,-0.868527404565794,50.2565225806452,53.406627636049905,5.39281611686103,5.074729428662712,0.33993087321994464,3.420532185062333,0.322216289956873,0.20289980588909068,193.73440819616457,26.316763397345564,26.2363064516129,3.4217299040165536,60.2600932999758,2.0726453008336767,3.4394989906769844,1.349084603182877,-195.15694751351577,16.175532341078675,1.0132343861222652,15.76622740984973,-0.041766471123354,0.0468865227797946,3.49382502399616,0,0,1,0,53380.33727398088,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.183171835198,-0.868527404565794,#DIV/0!,#DIV/0!,-0.0008606241451553124,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1200.00032258064,1009.183171835198,0.840985750457897,0.19197150091579396,2,0.5,"0: Broadleaf",1581723087.1,50.2565225806452,49.9980838709677,20.5260096774194,18.7922903225806,500.022483870968,100.776516129032,0.200017225806452,26.3240225806452,26.2363064516129,999.9,0,0,9994.57806451613,0,0.00152894,1200.00032258064,0.967004774193548,0.0329951322580645,0,287.287838709677,4.99912,4023.05516129032,8874.58677419355,42.4876774193548,44.695129032258,43.8988387096774,44.1367741935484,44.1368387096774,1155.57032258065,39.43,0,922.400000095367,287.267653846154,-0.98273504674928,-16.1070085041667,4022.84115384615,15,1581723058.6,17:30:58,76,-0.12,0.116,50,19,0.24,0.07,0.262003609756098,0.0675358118466873,0.0279887984395831,1,287.286060606061,-0.535971435815207,0.210473195499745,1,1.7235956097561,0.0778390243902486,0.0255648776834481,1,3,3,3/3,100,100,-0.12,0.116,2,505.025,495.893,22.7422,27.8119,29.9997,27.8656,27.8334,5.24577,33.0891,0,22.7461,50,18.7518,101.028,100.627
7,1581723195.1,703.599999904633,"20200214 17:33:15",17:33:15,1581723187.1,0.004417466841087345,12.069970335459688,394.48735483871,327.1190737617558,33.030472898187725,39.832907732453826,0.3397833894805606,3.423105195844472,0.32209630485306195,0.20282255020253007,193.7346322640863,26.36318595185516,26.2414451612903,3.4227686625804115,60.18844104369489,2.0756432539394254,3.448574540138986,1.347125408640986,-194.8102876919519,23.47907058785663,1.4699888880259826,23.873404048016997,-0.0418064740491198,0.0469314295684155,3.49646823290412,0,0,1,0,53421.34782162582,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.184265383599,12.069970335459688,#DIV/0!,#DIV/0!,0.011960125370040124,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1200.00161290323,1009.184265383599,0.8409857574624621,0.19197151492492423,2,0.5,"0: Broadleaf",1581723187.1,394.48735483871,400.012161290323,20.5562451612903,18.8256548387097,500.021322580645,100.773870967742,0.199980903225806,26.3686709677419,26.2414451612903,999.9,0,0,10004.4132258065,0,0.00152894,1200.00161290323,0.967004096774194,0.0329958290322581,0,282.344161290323,4.99912,3963.52903225806,8874.59903225806,42.4534838709677,44.629,43.8082258064516,44.0761935483871,44.0742580645161,1155.57129032258,39.4303225806452,0,1022,282.364384615385,-0.295726495533516,4.98940174199716,3963.55923076923,15,1581723161.6,17:32:41,77,0.527,0.113,400,19,0.2,0.06,-5.50917731707317,-0.313675400696822,0.0374909298965659,1,282.302181818182,0.76970928758536,0.23164686480169,1,1.72150926829268,0.0856383972125246,0.0241477994139792,1,3,3,3/3,100,100,0.527,0.113,2,504.57,497.136,22.8794,27.7228,30.0003,27.7829,27.7529,20.2473,32.8263,0,22.8612,400,18.7556,101.043,100.643
8,1581723282.1,790.599999904633,"20200214 17:34:42",17:34:42,1581723274.1,0.004456844176245392,12.311625821445807,394.374870967742,326.3782606662536,32.9574509925485,39.82370166468598,0.3430592140225359,3.42076406400422,0.32502752168344146,0.20468326227370698,193.72895097234337,26.374944494567863,26.2615870967742,3.4268428866183425,60.2398458560688,2.0799489897203265,3.452779402341024,1.346893896898016,-196.54682817242178,23.557007598044418,1.476179540243408,22.215309938209412,-0.041770075609248,0.0468905691309809,3.49406322817925,0,0,1,0,53373.173100268286,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.1544492545834,12.311625821445807,#DIV/0!,#DIV/0!,0.01219994207084936,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1199.96612903226,1009.1544492545834,0.8409857785472987,0.1919715570945975,2,0.5,"0: Broadleaf",1581723274.1,394.374870967742,400.002387096774,20.5977741935484,18.8518193548387,500.017870967742,100.779322580645,0.199985677419355,26.3893225806452,26.2615870967742,999.9,0,0,9995.16225806452,0,0.00152894,1199.96612903226,0.96700364516129,0.0329962935483871,0,281.042161290323,4.99912,3945.49032258065,8874.34064516129,42.4272903225806,44.6128064516129,43.798064516129,44.0420322580645,44.1026129032258,1155.53612903226,39.43,0,1109,281.049461538462,-0.807452984470925,-12.3364102827988,3945.45692307692,15,1581723247.1,17:34:07,78,0.494,0.111,400,19,0.34,0.04,-5.64381073170732,-0.0726510104529314,0.0744852403906303,1,281.069272727273,-0.575433110791806,0.173413374187538,1,1.73533634146341,0.0786706620209905,0.0277084763605808,1,3,3,3/3,100,100,0.494,0.111,2,504.407,497.681,22.7741,27.6728,30,27.7281,27.699,20.2476,32.6849,0,22.768,400,18.8023,101.043,100.648
9,1581723402.6,911.099999904633,"20200214 17:36:42",17:36:42,1581723394.6,0.004457411418085214,17.373645658101633,591.997322580645,495.23876362266213,50.00980807185342,59.78060413676874,0.34290158333184456,3.4230834633621714,0.3248975091195574,0.20459972888906683,193.73379039724142,26.37823790693639,26.2240741935484,3.4192583358369952,59.98367933110814,2.071518055207997,3.453469474210274,1.3477402806289982,-196.57184353755792,31.12088185986116,1.9485086123385327,30.2313373318832,-0.0418061361136788,0.0469310502062782,3.49644590740433,0,0,1,0,53416.80415462003,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.1799202222992,17.373645658101633,#DIV/0!,#DIV/0!,0.017215607752356605,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1216,300,300,300,7145.3,322.979,-0.00505751,0.353455,1199.9964516129,1009.1799202222992,0.8409857536377489,0.19197150727549783,2,0.5,"0: Broadleaf",1581723394.6,591.997322580645,600.001838709678,20.5138967741935,18.7676064516129,500.028258064516,100.781225806452,0.199981129032258,26.3927096774194,26.2240741935484,999.9,0,0,10003.6022580645,0,0.00152894,1199.9964516129,0.96700364516129,0.0329962935483871,0,295.323580645161,4.99912,4144.24129032258,8874.56387096774,42.3888709677419,44.55,43.7517096774193,43.9857096774194,44.038,1155.5664516129,39.43,0,1229.60000014305,295.316076923077,-2.31699146342687,-41.5569230777563,4143.88384615385,15,1581723344.1,17:35:44,79,0.552,0.114,600,19,0.33,0.05,-8.00478268292683,-0.0167977003484354,0.0416418308695447,1,295.465333333333,-2.91739667218463,0.340222357474134,0,1.74852146341463,-0.0376369337979096,0.00432277550912837,1,2,3,2/3,100,100,0.552,0.114,2,504.432,498.243,22.942,27.6182,29.9999,27.6638,27.6351,28.0047,32.8292,0,22.945,600,18.8048,101.053,100.66
