SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,1.71E-05,3.11,1.86148 81.2417 380.73 624.491 867.706 1043.27 1170.91 1228.51,-0.0326866 105.563 402.358 601.206 800.965 1000.78 1201.17 1400.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1581716698,2015.1,20200214 15:44:58,15:44:58,1581716690,0.003207675,2.531523568,398.8845806,372.9701557,37.66041512,40.27710706,0.240368043,3.476151946,0.23150134,0.145457725,193.7325729,26.55297701,26.25276452,3.425057772,60.1282112,2.063988461,3.432645708,1.361069311,-141.4584871,7.022900097,0.432837656,59.72982355,-0.041788068,0.046910768,3.495252179,0,0,1,0,53412.79441,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.173427,2.531523568,#DIV/0!,#DIV/0!,0.002508512,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1199.98871,1009.173427,0.840985768,0.191971536,1.44,0.5,0: Broadleaf,1581716690,398.8845806,399.9820968,20.44072258,19.53584194,500.0257097,100.7743226,0.200016903,26.29023871,26.25276452,999.9,0,0,9999.963871,0,0.00152894,1199.98871,0.967004419,0.032995648,0,219.5795806,4.99912,3149.332903,8874.498065,42.53819355,44.875,43.92912903,44.31622581,44.13677419,1155.558387,39.43032258,0,1581716716,219.5413462,-5.392239321,-77.16923083,3149.043846,15,1581716643,15:44:02,34,0.062,0.12,399,20,0.09,0.05,-1.081933976,-0.308345394,0.069040955,1,219.8120606,-5.554663573,0.556192518,0,0.897491683,0.023201895,0.021197093,1,2,3,2/3,100,100,0.062,0.12,2,508.761,493.037,22.3566,27.7499,30.0004,27.7341,27.7006,20.0945,28.5767,0,22.3507,400,19.5552,101.07,100.618
2,1581716819,2135.6,20200214 15:46:58,15:46:58,1581716811,0.002975049,2.965220868,398.7985484,368.3255713,37.19180964,40.26882968,0.222139291,3.478643946,0.214548819,0.134753378,193.7356104,26.56076694,26.23480323,3.421426088,60.14467604,2.059246679,3.423822048,1.362179409,-131.1996403,2.222659216,0.136847296,64.89547665,-0.041826052,0.046953408,3.497761541,0,0,1,0,53467.16347,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.189414,2.965220868,#DIV/0!,#DIV/0!,0.00293822,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.007742,1009.189414,0.840985752,0.191971505,1.44,0.5,0: Broadleaf,1581716811,398.7985484,399.9941613,20.39355484,19.55426129,500.0279677,100.7753871,0.199979645,26.24665484,26.23480323,999.9,0,0,10008.94774,0,0.00152894,1200.007742,0.967005323,0.032994706,0,210.8959032,4.99912,3028.899677,8874.646452,42.58041935,44.913,43.99767742,44.31825806,44.25383871,1155.577419,39.43032258,0,1581716836,210.8952692,-2.751692298,-44.85264958,3028.627692,15,1581716750,15:45:49,35,0.211,0.121,400,20,0.29,0.11,-1.181624878,-0.146909268,0.032487711,1,211.0332727,-3.117880504,0.333483658,0,0.840234439,-0.01812347,0.00219328,1,2,3,2/3,100,100,0.211,0.121,2,508.85,493.047,22.3704,27.7428,29.9999,27.7393,27.7077,20.1064,28.6327,0,22.3693,400,19.5266,101.077,100.619
3,1581716939,2256.1,20200214 15:48:59,15:48:59,1581716931,0.00310638,2.009852517,299.1421935,278.4461414,28.11577983,30.20553996,0.231839883,3.479892409,0.223588101,0.140459484,193.7354045,26.53138815,26.23007742,3.420471113,60.04031575,2.05565046,3.42378356,1.364820652,-136.9913387,3.074349789,0.189212612,60.00762818,-0.041845086,0.046974775,3.499018704,0,0,1,0,53490.49467,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.18833,2.009852517,#DIV/0!,#DIV/0!,0.001991553,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.006452,1009.18833,0.840985753,0.191971507,1.44,0.5,0: Broadleaf,1581716931,299.1421935,299.9886129,20.35824516,19.48186452,500.0247742,100.773871,0.199982323,26.24646452,26.23007742,999.9,0,0,10013.65323,0,0.00152894,1200.006452,0.967005548,0.032994471,0,203.7550645,4.99912,2927.985161,8874.647419,42.60667742,44.94106452,43.97351613,44.29403226,44.18935484,1155.576129,39.43032258,0,1581716957,203.7145769,-2.267521369,-42.8215384,2927.658846,15,1581716877,15:47:57,36,0,0.121,300,20,0.41,0.15,-0.855871463,0.079195986,0.038747343,1,203.8809394,-2.525564945,0.291844182,0,0.870496122,0.05041662,0.01245538,1,2,3,2/3,100,100,0,0.121,2,508.935,492.819,22.5164,27.7334,30.0001,27.7369,27.7077,16.0401,29.0861,0,22.5211,300,19.4652,101.068,100.622
4,1581717060,2376.6,20200214 15:50:59,15:50:59,1581717052,0.003055658,0.902039268,199.5627419,188.7352052,19.05753709,20.1508476,0.227839345,3.473387232,0.219850243,0.138100853,193.7342204,26.57133461,26.24399355,3.423283906,60.00722636,2.057942458,3.429491051,1.365341448,-134.7545013,5.743965205,0.354252486,65.07793675,-0.041745942,0.046863477,3.49246821,0,0,1,0,53363.93331,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.182098,0.902039268,#DIV/0!,#DIV/0!,0.000893832,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1199.999032,1009.182098,0.84098576,0.191971519,1.44,0.5,0: Broadleaf,1581717052,199.5627419,199.998129,20.3807129,19.51866129,500.0244516,100.775,0.199998645,26.27466774,26.24399355,999.9,0,0,9989.815806,0,0.00152894,1199.999032,0.967005323,0.032994706,0,197.4689677,4.99912,2838.832903,8874.577742,42.65103226,44.96748387,44.05819355,44.32625806,44.23364516,1155.56871,39.43032258,0,1581717078,197.4027692,-3.80211966,-36.08786324,2838.534231,15,1581717004,15:50:04,37,-0.128,0.121,200,19,0.29,0.11,-0.438460902,0.001891463,0.027982186,1,197.535697,-3.09700188,0.359853378,0,0.865271098,-0.059702258,0.006412238,1,2,3,2/3,100,100,-0.128,0.121,2,509.08,492.099,22.5062,27.724,30,27.7346,27.7053,11.7965,29.0816,0,22.5071,200,19.4839,101.07,100.618
5,1581717180,2497.1,20200214 15:53:00,15:53:00,1581717172,0.003082937,-0.246737,99.9727,99.53843945,10.05109669,10.09494704,0.23109425,3.474909798,0.222883143,0.140015393,193.7359527,26.57117437,26.23661935,3.421793148,60.13349046,2.063003865,3.430706996,1.358789283,-135.9575323,8.252599956,0.508743161,66.53976352,-0.04176914,0.046889518,3.494001379,0,0,1,0,53391.35352,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.191301,-0.246737,#DIV/0!,#DIV/0!,-0.00024449,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.01,1009.191301,0.840985743,0.191971485,1.44,0.5,0: Broadleaf,1581717172,99.9727,99.99040323,20.43042581,19.56072258,500.0246129,100.7770645,0.199972581,26.28067097,26.23661935,999.9,0,0,9995.162258,0,0.00152894,1200.01,0.967006,0.032994,0,192.4874194,4.99912,2769.055161,8874.666129,42.63883871,44.96951613,44.0763871,44.36264516,44.25990323,1155.58,39.43,0,1581717198,192.4538462,-2.38044445,-28.29128208,2768.739231,15,1581717127,15:52:07,38,-0.244,0.125,100,20,0.25,0.13,-0.022793659,0.003225347,0.021055019,1,192.5565455,-1.995970145,0.273142774,0,0.869003488,0.012799129,0.001424126,1,2,3,2/3,100,100,-0.244,0.125,2,509.105,491.943,22.4788,27.7115,30.0001,27.7252,27.6936,7.40412,28.9571,0,22.4767,100,19.488,101.07,100.622
6,1581717301,2617.6,20200214 15:55:00,15:55:00,1581717293,0.00317249,-1.004552165,50.23863871,56.04427966,5.659489578,5.073221637,0.237864645,3.476852289,0.229179762,0.143991234,193.7340145,26.56535695,26.23828387,3.422129595,60.05995254,2.062208548,3.433583379,1.359921047,-139.9068185,10.60570588,0.653490362,65.08639218,-0.041798742,0.04692275,3.495957401,0,0,1,0,53425.22976,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.181014,-1.004552165,#DIV/0!,#DIV/0!,-0.000995413,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1199.997742,1009.181014,0.840985761,0.191971521,1.44,0.5,0: Broadleaf,1581717293,50.23863871,49.99524516,20.42145161,19.52649032,500.032,100.7824516,0.200014613,26.29486452,26.23828387,999.9,0,0,10001.71129,0,0.00152894,1199.997742,0.967005323,0.032994706,0,188.796129,4.99912,2717.777097,8874.57,42.59654839,44.94106452,43.97954839,44.29612903,44.2216129,1155.567419,39.43032258,0,1581717319,188.7541923,-2.188273515,-25.14495728,2717.487308,15,1581717245,15:54:05,39,-0.223,0.123,50,20,0.29,0.11,0.235006878,0.087908948,0.053019924,1,188.8294848,-1.940993039,0.259969243,0,0.895731854,-0.012678209,0.001709215,1,2,3,2/3,100,100,-0.223,0.123,2,508.966,491.96,22.4854,27.6947,30,27.7087,27.6796,5.24421,29.1535,0,22.489,50,19.5055,101.07,100.622
7,1581717421,2738.1,20200214 15:57:01,15:57:01,1581717413,0.003277005,3.370783145,398.6546774,367.6022684,37.12154158,40.25730377,0.246399053,3.472269383,0.237081107,0.148983513,193.7346685,26.57461113,26.2349129,3.421448254,59.98492879,2.063540523,3.440098312,1.357907731,-144.5159121,17.23359617,1.063434908,67.51578749,-0.041728913,0.046844361,3.491342578,0,0,1,0,53333.89534,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.184285,3.370783145,#DIV/0!,#DIV/0!,0.003340107,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.001613,1009.184285,0.840985774,0.191971547,1.44,0.5,0: Broadleaf,1581717413,398.6546774,400.0016129,20.43455484,19.51012581,500.0339032,100.7828387,0.200057129,26.32697419,26.2349129,999.9,0,0,9984.964194,0,0.00152894,1200.001613,0.967004871,0.032995177,0,184.7065484,4.99912,2662.34,8874.599677,42.64690323,44.929,44.00977419,44.33641935,44.27387097,1155.570645,39.43096774,0,1581717439,184.6956154,-2.746324782,-31.27658123,2662.191538,15,1581717361,15:56:00,40,0.363,0.12,400,20,0.45,0.1,-1.325847561,-0.314816446,0.03942774,1,184.7931515,-2.375331787,0.278833623,0,0.924993293,-0.008684697,0.001448221,1,2,3,2/3,100,100,0.363,0.12,2,509,492.47,22.5501,27.6821,30.0002,27.6986,27.6679,20.1278,29.3728,0,22.5549,400,19.5084,101.072,100.627
8,1581717517,2834.1,20200214 15:58:37,15:58:37,1581717509,0.003494427,3.54653172,398.583,367.9059126,37.15313297,40.25107152,0.264000434,3.476874401,0.253348196,0.159263869,193.7352319,26.54590771,26.24289677,3.423062147,60.04559279,2.068041318,3.444118413,1.355020829,-154.1042467,19.46891047,1.19994546,60.2998412,-0.041799079,0.046923128,3.495979667,0,0,1,0,53416.44503,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.187507,3.54653172,#DIV/0!,#DIV/0!,0.003514245,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.005484,1009.187507,0.840985746,0.191971492,1.44,0.5,0: Broadleaf,1581717509,398.583,400.0054516,20.4786129,19.49288387,500.0286452,100.7854194,0.20000029,26.34676129,26.24289677,999.9,0,0,10001.49742,0,0.00152894,1200.005484,0.967005774,0.032994235,0,183.7329032,4.99912,2649.504839,8874.64,42.72964516,44.94919355,44.12070968,44.38683871,44.36258065,1155.575484,39.43,0,1581717535,183.7409615,0.123931625,6.319999994,2649.535385,15,1581717472,15:57:51,41,0.29,0.121,400,20,0.34,0.13,-1.426110976,0.010215679,0.021661458,1,183.7296061,0.335359629,0.191685655,1,0.976145415,0.067511164,0.022134932,1,3,3,3/3,100,100,0.29,0.121,2,509.105,492.295,22.5346,27.6839,30.0002,27.697,27.6679,20.1247,29.5543,0,22.5345,400,19.5176,101.072,100.623
9,1581717611,2927.5,20200214 16:00:10,16:00:10,1581717603,0.003408014,5.000983279,597.9758387,553.3743761,55.88216352,60.38621418,0.258596394,3.476202785,0.248364813,0.156113544,193.7359012,26.57357975,26.23577419,3.421622327,60.17792277,2.073636536,3.445842663,1.347985791,-150.2934384,22.38933537,1.380218741,67.21201695,-0.041788843,0.046911637,3.495303372,0,0,1,0,53402.36371,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.19103,5.000983279,#DIV/0!,#DIV/0!,0.004955438,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.009677,1009.19103,0.840985743,0.191971486,1.44,0.5,0: Broadleaf,1581717603,597.9758387,600.0029677,20.53423226,19.5729129,500.0178387,100.7843871,0.19998429,26.35524194,26.23577419,999.9,0,0,9999.150645,0,0.00152894,1200.009677,0.967005548,0.032994471,0,189.5755484,4.99912,2731.834194,8874.669355,42.72554839,44.94919355,44.08851613,44.39490323,44.32232258,1155.579677,39.43,0,1581717628,189.5541923,0.640239317,3.628717927,2731.875385,15,1581717577,15:59:36,42,0.326,0.122,600,20,0.45,0.1,-2.032406098,0.091338188,0.029635444,1,189.5752121,0.3731353,0.172462865,1,0.951838171,0.089283909,0.026077938,1,3,3,3/3,100,100,0.326,0.122,2,508.949,492.633,22.5431,27.6932,30.0002,27.7032,27.6725,27.8276,29.367,0,22.5449,600,19.5225,101.076,100.626
10,1581717697,3013.5,20200214 16:01:36,16:01:36,1581717689,0.003432515,5.730647309,797.5799677,744.2501947,75.15540693,80.54072066,0.260250426,3.47493209,0.249886733,0.157075957,193.7343052,26.57581046,26.23813871,3.422100252,60.12467222,2.072730644,3.447387848,1.349369609,-151.3739243,23.36136519,1.440739295,67.16248538,-0.041769479,0.0468899,3.494023827,0,0,1,0,53377.20859,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.18263,5.730647309,#DIV/0!,#DIV/0!,0.005678504,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1199.999677,1009.18263,0.840985751,0.191971502,1.44,0.5,0: Broadleaf,1581717689,797.5799677,800.0187419,20.52587097,19.55764194,500.0228387,100.7813871,0.199986452,26.36283871,26.23813871,999.9,0,0,9994.814839,0,0.00152894,1199.999677,0.967005097,0.032994942,0,195.1702903,4.99912,2810.61,8874.590645,42.75370968,44.98983871,44.11858065,44.44732258,44.37877419,1155.569677,39.43,0,1581717715,195.1607692,-1.09367521,-12.48512824,2810.462692,15,1581717663,16:01:03,43,0.422,0.124,800,20,0.5,0.1,-2.448827805,0.365639373,0.054948418,1,195.1861818,-0.546492859,0.173196587,1,0.957996902,0.098624091,0.024961797,1,3,3,3/3,100,100,0.422,0.124,2,508.856,492.941,22.5698,27.7145,30.0001,27.7205,27.6897,35.1358,29.5846,0,22.569,800,19.5426,101.07,100.623
11,1581717817,3134,20200214 16:03:37,16:03:37,1581717809,0.00335274,6.036904474,997.3059032,936.6857722,94.58578742,100.7071602,0.253381666,3.47444722,0.243545378,0.153067797,193.732264,26.59778857,26.23286129,3.42103364,59.99268188,2.06870175,3.448256829,1.35233189,-147.8558245,25.14665588,1.551050139,72.57414551,-0.041762091,0.046881606,3.49353558,0,0,1,0,53367.34331,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.171801,6.036904474,#DIV/0!,#DIV/0!,0.005982038,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1199.986774,1009.171801,0.84098577,0.191971539,1.44,0.5,0: Broadleaf,1581717809,997.3059032,1000.007387,20.4864129,19.54065161,500.0244839,100.7791935,0.200014452,26.36710968,26.23286129,999.9,0,0,9993.264516,0,0.00152894,1199.986774,0.967004194,0.032995884,0,194.3,4.99912,2800.422903,8874.490645,42.73364516,44.99187097,44.13087097,44.42325806,44.34251613,1155.556452,39.43032258,0,1581717835,194.296,-1.390017095,-25.34598292,2800.342692,15,1581717752,16:02:31,44,0.386,0.124,1000,20,0.59,0.08,-2.697152439,-0.017119233,0.035383801,1,194.3861818,-2.030452125,0.270968907,0,0.947726878,-0.036313882,0.003852182,1,2,3,2/3,100,100,0.386,0.124,2,509.051,493.388,22.5989,27.7263,30.0002,27.7311,27.7006,42.1634,29.7898,0,22.6009,1000,19.5514,101.07,100.622
12,1581717938,3254.5,20200214 16:05:37,16:05:37,1581717930,0.003299023,6.32246842,1197.050323,1129.421192,114.0449488,120.8738988,0.248515234,3.479432634,0.239058567,0.150231266,193.7362826,26.6091058,26.25452258,3.425413425,60.02698636,2.069849589,3.448198409,1.355563836,-145.4869132,21.06559024,1.297606556,70.61256623,-0.041838076,0.046966906,3.498555725,0,0,1,0,53460.45848,-,0,0,0,#DIV/0!,0,-,0,0,#DIV/0!,0.5,1009.192694,6.32246842,#DIV/0!,#DIV/0!,0.006264877,#DIV/0!,-,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,1200.011613,1009.192694,0.840985773,0.191971547,1.44,0.5,0: Broadleaf,1581717930,1197.050323,1200.008387,20.49833871,19.56774194,500.0247097,100.7765161,0.199939484,26.36682258,26.25452258,999.9,0,0,10011.7129,0,0.00152894,1200.011613,0.967003968,0.032996119,0,192.6842581,4.99912,2778.894839,8874.67129,42.65493548,44.97967742,44.034,44.38696774,44.28406452,1155.580323,39.43129032,0,1581717955,192.6779615,-0.816717948,-17.09299145,2778.765,15,1581717878,16:04:37,45,0.233,0.126,1200,20,0.17,0.11,-2.976690732,0.256504181,0.066804299,1,192.7431515,-1.170098876,0.185200485,0,0.933221976,-0.049461449,0.004942592,1,2,3,2/3,100,100,0.233,0.126,2,508.87,493.848,22.4369,27.7287,30,27.7346,27.7032,48.9954,29.7207,0,22.4392,1200,19.5825,101.066,100.626
